# tungsten camera trace v1
# frame	x	y	height	yaw	pitch
11420	5792.256835938	5622.340820312	303.831359863	-0.692019403	-0.034399703
11430	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11440	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11450	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11460	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11470	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11480	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11490	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11500	5792.256835938	5622.340820312	303.831359863	-0.687219441	-0.034399703
11510	5792.256835938	5622.340820312	303.831359863	-0.737619460	-0.034399703
11520	5792.256835938	5622.340820312	303.831359863	-0.927219510	-0.034399703
11530	5792.256835938	5622.340820312	303.831359863	-1.227219701	-0.034399703
11540	5792.256835938	5622.340820312	303.831359863	-1.515219688	-0.031999703
11550	5792.256835938	5622.340820312	303.831359863	-1.733619690	-0.031999703
11560	5792.256835938	5622.340820312	303.831359863	-1.817619801	-0.031999703
11570	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11580	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11590	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11600	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11610	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11620	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11630	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11640	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11650	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11660	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11670	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11680	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11690	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11700	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11710	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11720	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11730	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11740	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11750	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11760	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11770	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11780	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11790	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11800	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11810	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11820	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11830	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11840	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11850	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11860	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11870	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11880	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11890	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11900	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11910	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11920	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
11930	5792.256835938	5622.340820312	303.831359863	-1.820019841	-0.031999703
